player,position,rating,total_remates,xG,passes_certos,toques,toques_area_adv,dribles,duelos,match_id,home,away,score
Teguia C.,Extremo,7.3,-,-,11/16 (69%),37,1,1/2 (50%),15,fFXphYWp,Moreirense,Sporting CP,0-3
Inacio G.,Defesa-central,7.2,-,-,97/110 (88%),115,-,1/1 (100%),7,fFXphYWp,Moreirense,Sporting CP,0-3
Silva R.,Guarda-redes,7.1,-,-,21/24 (88%),28,-,-,-,fFXphYWp,Moreirense,Sporting CP,0-3
Hjulmand M.,Médio,6.9,-,-,58/65 (89%),76,1,-,7,fFXphYWp,Moreirense,Sporting CP,0-3
Luis Guilherme,Extremo,6.9,2,0.09,38/44 (86%),61,4,1/1 (100%),6,fFXphYWp,Moreirense,Sporting CP,0-3
Bragança D.,Médio,6.8,-,-,6/7 (86%),11,1,-,3,fFXphYWp,Moreirense,Sporting CP,0-3
Ferreira A.,Guarda-redes,6.8,-,-,14/20 (70%),32,-,-,-,fFXphYWp,Moreirense,Sporting CP,0-3
Maracas,Defesa-central,6.8,-,-,38/42 (90%),55,-,-,6,fFXphYWp,Moreirense,Sporting CP,0-3
Faye S.,Avançado,6.7,-,-,3/4 (75%),4,-,-,2,fFXphYWp,Moreirense,Sporting CP,0-3
Morita H.,Médio,6.7,1,0.07,38/44 (86%),54,2,2/2 (100%),7,fFXphYWp,Moreirense,Sporting CP,0-3
Vagiannidis G.,Defesa,6.6,-,-,8/9 (89%),13,2,1/1 (100%),3,fFXphYWp,Moreirense,Sporting CP,0-3
Fresneda I.,Lateral,6.4,-,-,28/36 (78%),52,-,-,2,fFXphYWp,Moreirense,Sporting CP,0-3
Ioannidis F.,Avançado,6.4,1,0.18,2/2 (100%),4,1,-,1,fFXphYWp,Moreirense,Sporting CP,0-3
John N.,Médio,6.3,2,0.10,9/11 (82%),15,2,-,1,fFXphYWp,Moreirense,Sporting CP,0-3
Landerson,Avançado,6.3,-,-,7/8 (88%),15,1,0/3 (0%),4,fFXphYWp,Moreirense,Sporting CP,0-3
Pinto D.,Lateral,6.3,1,0.13,18/25 (72%),41,1,-,8,fFXphYWp,Moreirense,Sporting CP,0-3
Semedo L.,Avançado,6.2,-,-,3/3 (100%),6,-,-,4,fFXphYWp,Moreirense,Sporting CP,0-3
Stjepanovic M.,Médio,6.1,-,-,29/33 (88%),40,-,-,1,fFXphYWp,Moreirense,Sporting CP,0-3
Alanzinho,Médio ofensivo,6.0,1,0.02,26/32 (81%),51,1,1/1 (100%),10,fFXphYWp,Moreirense,Sporting CP,0-3
Kiko Bondoso,Extremo,6.0,-,-,15/18 (83%),28,1,1/2 (50%),7,fFXphYWp,Moreirense,Sporting CP,0-3
Rodri,Médio,5.9,1,0.03,17/18 (94%),26,-,1/1 (100%),4,fFXphYWp,Moreirense,Sporting CP,0-3
Yan Maranhao,Avançado,5.9,1,0.02,9/11 (82%),21,4,-,13,fFXphYWp,Moreirense,Sporting CP,0-3
Martinez A.,Lateral,5.7,-,-,36/46 (78%),63,1,-,2,fFXphYWp,Moreirense,Sporting CP,0-3
Batista G.,Defesa-central,5.4,-,-,40/48 (83%),58,-,2/2 (100%),5,fFXphYWp,Moreirense,Sporting CP,0-3
Assis A.,Médio,-,-,-,14/14 (100%),15,-,-,-,fFXphYWp,Moreirense,Sporting CP,0-3
Santos L.,Defesa,-,-,-,4/5 (80%),8,-,1/1 (100%),1,fFXphYWp,Moreirense,Sporting CP,0-3
Simoes J.,Médio,-,1,0.09,5/5 (100%),7,1,-,2,fFXphYWp,Moreirense,Sporting CP,0-3
Venancio F.,Defesa-central,8.1,1,0.01,74/78 (95%),94,1,-,9,8b13EOmm,Alverca,Santa Clara,1-1
Fernando,Avançado,7.7,1,0.05,7/8 (88%),13,4,2/2 (100%),3,8b13EOmm,Alverca,Santa Clara,1-1
Vinicius Lopes,Extremo,7.4,4,0.09,20/21 (95%),43,4,2/5 (40%),14,8b13EOmm,Alverca,Santa Clara,1-1
Lincoln,Médio,7.3,2,0.23,35/38 (92%),68,-,0/2 (0%),13,8b13EOmm,Alverca,Santa Clara,1-1
Guilherme Romao,Lateral,7.2,1,0.01,37/46 (80%),64,1,-,7,8b13EOmm,Alverca,Santa Clara,1-1
Tavares J.,Médio,7.0,2,0.07,21/25 (84%),34,1,-,9,8b13EOmm,Alverca,Santa Clara,1-1
Chiquinho,Médio ofensivo,6.9,-,-,9/12 (75%),24,4,1/2 (50%),12,8b13EOmm,Alverca,Santa Clara,1-1
Ferreira P.,Médio,6.9,-,-,21/23 (91%),31,-,-,6,8b13EOmm,Alverca,Santa Clara,1-1
Diogo Calila,Lateral,6.8,-,-,36/41 (88%),71,1,0/2 (0%),8,8b13EOmm,Alverca,Santa Clara,1-1
Brenner,Avançado,6.7,-,-,3/5 (60%),21,1,1/2 (50%),8,8b13EOmm,Alverca,Santa Clara,1-1
Marezi,Avançado,6.7,2,0.91,7/13 (54%),19,3,1/3 (33%),7,8b13EOmm,Alverca,Santa Clara,1-1
Sandro Lima,Avançado,6.7,2,0.12,6/10 (60%),18,2,-,14,8b13EOmm,Alverca,Santa Clara,1-1
Serginho,Médio,6.7,3,0.10,41/47 (87%),60,-,-,7,8b13EOmm,Alverca,Santa Clara,1-1
Gomes A.,Guarda-redes,6.5,-,-,15/29 (52%),42,-,-,-,8b13EOmm,Alverca,Santa Clara,1-1
Moreira V.,Médio,6.5,-,-,16/18 (89%),27,-,1/1 (100%),4,8b13EOmm,Alverca,Santa Clara,1-1
Welinton Torrao,Avançado,6.5,-,-,4/8 (50%),11,1,-,1,8b13EOmm,Alverca,Santa Clara,1-1
Gustavo Klismahn,Médio ofensivo,6.4,1,0.02,11/16 (69%),25,1,-,4,8b13EOmm,Alverca,Santa Clara,1-1
Kauan,Defesa,6.4,1,0.02,2/3 (67%),6,1,-,2,8b13EOmm,Alverca,Santa Clara,1-1
Nuozzi C.,Avançado,6.4,-,-,12/13 (92%),18,-,0/1 (0%),3,8b13EOmm,Alverca,Santa Clara,1-1
Rhaldney,Médio,6.4,-,-,13/14 (93%),17,-,-,2,8b13EOmm,Alverca,Santa Clara,1-1
Gabriel Batista,Guarda-redes,6.3,-,-,13/15 (87%),20,-,-,-,8b13EOmm,Alverca,Santa Clara,1-1
